#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
6.8%,340000,1359.9999999954878,-3486982.3940253407,567418.658287002,310.1619479540769,112,3:58:43
6.8%,342500,1369.9999999952513,-3489403.5567446407,569553.6087938356,311.32895294820963,112,3:58:35
6.9%,345000,1379.9999999950148,-3490076.2005332652,571563.7442280587,312.4277316239274,112,3:58:27
7.0%,347500,1389.9999999947784,-3487770.458544217,569353.9666290322,311.2198247025574,112,3:58:19
7.0%,350000,1399.999999994542,-3486460.5093417186,571401.6661404072,312.33913662506285,112,3:58:12
7.0%,352500,1409.9999999943054,-3489040.0227262713,569905.3290941985,311.52121002665126,112,3:58:04
7.1%,355000,1419.999999994069,-3488581.6753621567,568547.9637774294,310.779248047457,112,3:57:57
7.2%,357500,1429.9999999938325,-3490578.605572358,568520.985591864,310.7645012525375,112,3:57:49
7.2%,360000,1439.999999993596,-3491171.77893373,569796.3879597586,311.46166070803673,112,3:57:43
7.2%,362500,1449.9999999933596,-3489661.7984204497,571636.9118696088,312.46772646353827,112,3:57:39
7.3%,365000,1459.999999993123,-3488508.851764934,569061.2446157408,311.05981722214506,112,3:57:36
7.3%,367500,1469.9999999928866,-3494353.3837176673,566104.3274072021,309.44350942552086,112,3:57:33
7.4%,370000,1479.9999999926501,-3492664.8499416616,569318.0954304484,311.2002168157428,112,3:57:25
7.5%,372500,1489.9999999924137,-3486411.021684598,569667.9278462749,311.3914419401999,112,3:57:18
7.5%,375000,1499.9999999921772,-3487192.5702132713,567815.986229981,310.3791350468365,112,3:57:11
7.5%,377500,1509.9999999919407,-3490926.2170833983,571836.6238573244,312.57689287573663,112,3:57:05
7.6%,380000,1519.9999999917043,-3486787.6990677975,567647.9274113389,310.28727086542546,112,3:57:00
7.7%,382500,1529.9999999914678,-3489418.837586485,568329.5155800509,310.65984006282963,112,3:56:53
7.7%,385000,1539.9999999912313,-3488061.97844705,569145.8582364505,311.10606865402775,112,3:56:45
7.8%,387500,1549.9999999909949,-3485542.5224183407,570023.110997665,311.58559187959065,112,3:56:37
7.8%,390000,1559.9999999907584,-3488402.7139225192,566525.7391391009,309.67386118034506,112,3:56:30
7.8%,392500,1569.999999990522,-3491009.825280249,568766.9111020647,310.8989288646392,112,3:56:25
7.9%,395000,1579.9999999902855,-3489534.993433101,568786.082145947,310.9094081258126,112,3:56:20
8.0%,397500,1589.999999990049,-3488522.9596729428,568199.7702849511,310.5889187900123,112,3:56:13
8.0%,400000,1599.9999999898125,-3488525.496840084,569367.1852917764,311.2270502777588,112,3:56:06
8.1%,402500,1609.999999989576,-3491074.5657126606,569518.6966633096,311.3098693064347,112,3:55:58
8.1%,405000,1619.9999999893396,-3490848.1985880677,569378.8956471714,311.23345138316387,112,3:55:50
8.2%,407500,1629.9999999891031,-3490038.623761175,568433.1823017617,310.71650628603936,112,3:55:42
8.2%,410000,1639.9999999888666,-3489305.647410147,568822.0099816592,310.92904697157053,112,3:55:35
8.2%,412500,1649.9999999886302,-3489707.651365122,567810.3832629258,310.3760723573201,112,3:55:27
8.3%,415000,1659.9999999883937,-3486809.7962682303,569616.9099212422,311.3635545614935,112,3:55:20
8.3%,417500,1669.9999999881572,-3483214.761332903,569357.7354344621,311.2218848040654,112,3:55:12
8.4%,420000,1679.9999999879208,-3490275.7795516998,568560.4851282212,310.78609245853846,112,3:55:04
8.4%,422500,1689.9999999876843,-3489065.525586346,569284.7993009435,311.18201651119557,112,3:54:56
8.5%,425000,1699.9999999874478,-3487111.3483458906,568947.1035806062,310.997425537836,112,3:54:49
8.6%,427500,1709.9999999872114,-3492919.7525628787,568403.9396771147,310.70052170518125,112,3:54:41
8.6%,430000,1719.999999986975,-3491971.277612742,569592.5574293942,311.35024302124225,112,3:54:33
8.7%,432500,1729.9999999867384,-3490986.7090566847,567557.6898537992,310.23794528154417,112,3:54:25
8.7%,435000,1739.999999986502,-3488260.846172018,570955.5446738838,312.0952780542172,112,3:54:18
8.8%,437500,1749.9999999862655,-3488042.761727184,570858.8357510193,312.0424150976293,112,3:54:10
8.8%,440000,1759.999999986029,-3486706.290430676,568370.5544819767,310.6822727156466,112,3:54:02
8.8%,442500,1769.9999999857926,-3488030.580880752,569877.0822852564,311.50576977780327,112,3:53:54
8.9%,445000,1779.999999985556,-3486717.709576186,567578.823688027,310.2494974416575,112,3:53:46
8.9%,447500,1789.9999999853196,-3486996.5887442008,568117.3186111436,310.5438491198725,112,3:53:37
9.0%,450000,1799.9999999850832,-3487757.8221855704,569338.9953234352,311.21164109907596,112,3:53:30
9.1%,452500,1809.9999999848467,-3488976.7871124055,570029.684142695,311.5891848870411,112,3:53:22
9.1%,455000,1819.9999999846102,-3486730.986141011,570171.5245222859,311.6667175655844,112,3:53:14
9.2%,457500,1829.9999999843737,-3484089.782920949,569246.9251357636,311.16131376433003,112,3:53:06
9.2%,460000,1839.9999999841373,-3491966.7388840523,570709.8134056763,311.9609566185236,112,3:52:58
9.2%,462500,1849.9999999839008,-3490936.1146837454,567445.2747361425,310.1764970169116,112,3:52:51
9.3%,465000,1859.9999999836643,-3493683.7490023933,569693.593616145,311.40547134346747,112,3:52:43
9.3%,467500,1869.9999999834279,-3490561.8667479046,568286.6503733573,310.6364091167137,112,3:52:35
9.4%,470000,1879.9999999831914,-3488736.193871077,571214.290225568,312.23671334747513,112,3:52:27
9.4%,472500,1889.999999982955,-3491455.897156099,569713.3343339487,311.416261999359,112,3:52:20
9.5%,475000,1899.9999999827185,-3485476.2052863967,568616.6874160663,310.81681370963395,112,3:52:12
9.6%,477500,1909.999999982482,-3487228.227691341,568036.6748917899,310.4997677123972,112,3:52:04
9.6%,480000,1919.9999999822455,-3487005.1171181574,570008.4737815182,311.57759089582606,112,3:51:56
9.7%,482500,1929.999999982009,-3484174.212602893,568787.3632290722,310.9101083904792,112,3:51:48
9.7%,485000,1939.9999999817726,-3487186.809716247,568745.9652665114,310.8874794682158,112,3:51:40
9.8%,487500,1949.9999999815361,-3493267.0995351113,567353.5244130436,310.1263445262909,112,3:51:32
9.8%,490000,1959.9999999812997,-3489969.5363032706,569592.9252974326,311.3504441049848,112,3:51:29
9.8%,492500,1969.9999999810632,-3486877.4889441933,568543.220440693,310.77665524840023,112,3:51:21
9.9%,495000,1979.9999999808267,-3490767.2142259907,567917.1417799363,310.4344286152842,112,3:51:13
9.9%,497500,1989.9999999805902,-3489599.483496625,568285.7498775651,310.63591688840046,112,3:51:06
10.0%,500000,1999.9999999803538,-3488500.132665962,569491.6273991656,311.2950727262131,112,3:50:58
10.1%,502500,2009.9999999801173,-3488994.153729379,568631.1263599639,310.8247063139751,112,3:50:52
10.1%,505000,2019.9999999798808,-3487826.431982551,568939.104587652,310.9930531344967,112,3:50:44
10.2%,507500,2029.9999999796444,-3486640.53788984,569543.5898514878,311.3234764016956,112,3:50:36
10.2%,510000,2039.999999979408,-3489202.3756394554,569705.1752325,311.4118020776382,112,3:50:29
10.2%,512500,2049.9999999791717,-3488735.68111906,566850.1712403032,309.85120200447574,112,3:50:21
10.3%,515000,2059.999999978935,-3486948.224950755,569004.5603558014,311.0288325158362,112,3:50:13
10.3%,517500,2069.9999999786987,-3489650.103893541,569267.4612906047,311.1725392213994,112,3:50:05
10.4%,520000,2079.9999999784623,-3488655.0470046233,569818.9708935942,311.47400497385644,112,3:49:58
10.4%,522500,2089.999999978226,-3487785.755536018,568247.3469601471,310.6149251153957,112,3:49:50
10.5%,525000,2099.9999999779893,-3491280.867633324,566740.9426380484,309.79149555042665,112,3:49:42
10.6%,527500,2109.999999977753,-3490167.31121091,568850.7393686613,310.9447510068643,112,3:49:35
10.6%,530000,2119.9999999775164,-3487476.2727581374,567968.1314807226,310.4623005660749,112,3:49:27
10.7%,532500,2129.99999997728,-3488739.0946224723,569123.2040139476,311.0936854204519,112,3:49:20
10.7%,535000,2139.9999999770434,-3487645.5255154893,570224.6254898988,311.69574357541427,112,3:49:12
10.8%,537500,2149.999999976807,-3492541.008483896,568552.451422526,310.7817010805474,112,3:49:04
10.8%,540000,2159.9999999765705,-3490797.683449831,569175.3113628427,311.12216829918697,112,3:48:56
10.8%,542500,2169.999999976334,-3486812.622108074,568755.4330175088,310.8926547229404,112,3:48:48
10.9%,545000,2179.9999999760976,-3489311.847719565,568887.9922352931,310.96511413999826,112,3:48:40
10.9%,547500,2189.999999975861,-3486254.5861724652,569936.7677984284,311.53839502683184,112,3:48:33
11.0%,550000,2199.9999999756246,-3490074.115361862,568783.2893691189,310.90788154030366,112,3:48:25
11.1%,552500,2209.999999975388,-3487972.699640544,570098.7566444981,311.626941244532,112,3:48:17
11.1%,555000,2219.9999999751517,-3489002.0293847974,568550.6987085862,310.78074301340973,112,3:48:09
11.2%,557500,2229.999999974915,-3488772.3552694004,567331.8578385131,310.11450116008547,112,3:48:02
11.2%,560000,2239.9999999746788,-3486391.9551148824,569569.6397357737,311.3377157692879,112,3:47:53
11.2%,562500,2249.9999999744423,-3490663.199326804,567831.9365740631,310.3878538115772,112,3:47:46
11.3%,565000,2259.999999974206,-3492056.1810193043,568197.449781293,310.58765035809824,112,3:47:38
11.3%,567500,2269.9999999739694,-3489202.7895787153,570246.7691175817,311.7078477080446,112,3:47:30
11.4%,570000,2279.999999973733,-3487822.4655824546,566605.336284717,309.71737051049365,112,3:47:23
11.4%,572500,2289.9999999734964,-3488086.6955579817,568901.1255903852,310.97229308439677,112,3:47:15
11.5%,575000,2299.99999997326,-3485815.3325688466,569527.4705912048,311.31466530411194,112,3:47:07
11.6%,577500,2309.9999999730235,-3490016.524821531,569229.44428643,311.15175839599306,112,3:46:59
11.6%,580000,2319.999999972787,-3487860.5134245064,568781.7777165269,310.9070552419335,112,3:46:51
11.7%,582500,2329.9999999725505,-3487598.9283080343,572278.3530316192,312.8183505352029,112,3:46:44
11.7%,585000,2339.999999972314,-3489303.5128538106,567211.753028786,310.04884956192325,112,3:46:36
11.8%,587500,2349.9999999720776,-3487941.1473139916,570436.7143692218,311.81167543452653,112,3:46:28
11.8%,590000,2359.999999971841,-3486815.569943687,569747.9562390279,311.4351869983248,112,3:46:20
11.8%,592500,2369.9999999716047,-3487969.7847181447,570793.5313114029,312.0067184353753,112,3:46:13
11.9%,595000,2379.999999971368,-3485493.095376035,570712.6456902316,311.9625047997157,112,3:46:05
11.9%,597500,2389.9999999711317,-3490634.704336904,567524.6475600947,310.2198837285258,112,3:45:57
12.0%,600000,2399.9999999708953,-3490433.0439987443,569608.2835088901,311.35883919864824,112,3:45:49
12.1%,602500,2409.999999970659,-3487129.5393452365,571250.0569601419,312.2562641322534,112,3:45:41
12.1%,605000,2419.9999999704223,-3482520.041488668,568399.2728427819,310.6979707238092,112,3:45:33
12.2%,607500,2429.999999970186,-3487014.012096485,568437.1421635202,310.7186708226099,112,3:45:25
12.2%,610000,2439.9999999699494,-3484610.936139565,567999.8264202103,310.47962562937374,112,3:45:17
12.2%,612500,2449.999999969713,-3488249.543586418,568891.1982218843,310.96686659390815,112,3:45:10
12.3%,615000,2459.9999999694764,-3486295.872263735,570491.7366399681,311.8417516655885,112,3:45:02
12.3%,617500,2469.99999996924,-3486994.775510192,568731.252913901,310.8794374134156,112,3:44:55
12.4%,620000,2479.9999999690035,-3491913.6626408417,569611.0295211468,311.3603402217433,112,3:44:47
12.4%,622500,2489.999999968767,-3490837.702227859,570828.2687046435,312.02570656239055,112,3:44:39
12.5%,625000,2499.9999999685306,-3487978.9796117134,570911.9641116093,312.07145608098705,112,3:44:32
12.6%,627500,2509.999999968294,-3488329.4420199357,569325.6484756412,311.20434545546186,112,3:44:24
12.6%,630000,2519.9999999680576,-3488474.030566547,568542.7956043213,310.7764230246715,112,3:44:16
12.7%,632500,2529.999999967821,-3489764.2212240733,568732.9659315898,310.88037378181923,112,3:44:09
12.7%,635000,2539.9999999675847,-3486856.9081419744,569030.9747064945,311.04327110777405,112,3:44:01
12.8%,637500,2549.9999999673482,-3486656.2598386724,568866.6869891922,310.9534682828595,112,3:43:53
12.8%,640000,2559.9999999671118,-3488486.399975423,570044.701057533,311.5973934214105,112,3:43:45
12.8%,642500,2569.9999999668753,-3487798.83683783,568049.7574710341,310.506918901741,112,3:43:37
12.9%,645000,2579.999999966639,-3490287.7438926324,568760.9632462958,310.89567765232096,112,3:43:29
12.9%,647500,2589.9999999664024,-3485786.626087865,572863.6898210399,313.13830687813316,112,3:43:21
13.0%,650000,2599.999999966166,-3489568.9883631207,569401.8067257872,311.2459750192295,112,3:43:14
13.1%,652500,2609.9999999659294,-3488585.528978085,568014.145394618,310.4874526560853,112,3:43:06
13.1%,655000,2619.999999965693,-3492362.5323612764,570061.8422613612,311.6067631329841,112,3:42:58
13.2%,657500,2629.9999999654565,-3487088.795394743,569284.7094108317,311.1819673755322,112,3:42:50
13.2%,660000,2639.99999996522,-3487203.730336517,569751.7581670114,311.43726520525746,112,3:42:43
13.2%,662500,2649.9999999649835,-3488605.6383875515,569755.680228682,311.4394090795731,112,3:42:35
13.3%,665000,2659.999999964747,-3488202.846852651,568742.9963706516,310.8858566126582,112,3:42:27
13.3%,667500,2669.9999999645106,-3490129.9131764024,570663.8998619682,311.93585939278734,112,3:42:19
13.4%,670000,2679.999999964274,-3488491.7146134973,570033.2215222802,311.59111848673285,112,3:42:12
13.4%,672500,2689.9999999640377,-3484689.0487012286,569719.4895026119,311.4196265328912,112,3:42:04
13.5%,675000,2699.999999963801,-3490515.032734614,570622.8206053192,311.91340468130284,112,3:41:56
13.6%,677500,2709.9999999635647,-3488181.493634861,571427.654626715,312.3533424313399,112,3:41:48
13.6%,680000,2719.9999999633283,-3488068.660739105,568783.6788612739,310.9080944442041,112,3:41:40
13.7%,682500,2729.999999963092,-3488820.7753014844,569218.9421456184,311.1460177239086,112,3:41:32
13.7%,685000,2739.9999999628553,-3492185.9928463995,569092.4984507813,311.0769011692723,112,3:41:25
13.8%,687500,2749.999999962619,-3488213.8534966987,569783.9166169048,311.45484363225563,112,3:41:17
13.8%,690000,2759.9999999623824,-3490060.809943881,569566.7306903091,311.3361256291069,112,3:41:09
13.8%,692500,2769.999999962146,-3487768.404343175,568894.9230496807,310.9689026563961,112,3:41:01
13.9%,695000,2779.9999999619095,-3488130.4034424517,569187.7676281703,311.1289771333023,112,3:40:53
13.9%,697500,2789.999999961673,-3484548.6965419,568687.4043258652,310.85546893215115,112,3:40:46
14.0%,700000,2799.9999999614365,-3491291.676966492,570686.7259591776,311.9483365763823,112,3:40:38
14.1%,702500,2809.9999999612,-3488250.807998039,566631.7281710883,309.7317968230013,112,3:40:30
14.1%,705000,2819.9999999609636,-3485230.7343229447,569763.1140390285,311.4434725432329,112,3:40:23
14.2%,707500,2829.999999960727,-3489600.9362660274,567632.512226778,310.2788446291682,112,3:40:15
14.2%,710000,2839.9999999604906,-3487119.9221310057,569163.024219018,311.1154519101367,112,3:40:07
14.2%,712500,2849.999999960254,-3487547.563657813,569452.0417635185,311.2734344566849,112,3:39:59
14.3%,715000,2859.9999999600177,-3485723.3267704695,568603.0162851573,310.80934080663445,112,3:39:51
14.3%,717500,2869.9999999597812,-3488982.076577941,569381.7668583097,311.23502084237475,112,3:39:43
14.4%,720000,2879.9999999595448,-3487813.075308351,567885.9990832462,310.41740541851607,112,3:39:36
14.4%,722500,2889.9999999593083,-3489982.730365349,568154.5038742876,310.5641752996402,112,3:39:28
14.5%,725000,2899.999999959072,-3490988.550951166,569399.7357636729,311.24484299152095,112,3:39:20
14.6%,727500,2909.9999999588354,-3483547.463208694,568608.0144285765,310.81207288792297,112,3:39:13
14.6%,730000,2919.999999958599,-3490393.9582401384,570448.0313222992,311.8178614986612,112,3:39:05
14.7%,732500,2929.9999999583624,-3484095.915402064,569703.5400222098,311.41090824025457,112,3:38:57
14.7%,735000,2939.999999958126,-3487765.108164482,570196.9005401848,311.68058858485364,112,3:38:49
14.8%,737500,2949.9999999578895,-3490273.101040181,570002.3126586752,311.5742231076248,112,3:38:41
14.8%,740000,2959.999999957653,-3488634.0452904683,570544.7673371317,311.8707392642397,112,3:38:33
14.8%,742500,2969.9999999574165,-3489533.6342461873,571219.4778569265,312.2395490065143,112,3:38:26
14.9%,745000,2979.99999995718,-3492534.3947085496,567862.1862902129,310.40438888801333,112,3:38:18
14.9%,747500,2989.9999999569436,-3489163.11585561,570511.7553384348,311.85269427105493,112,3:38:10
15.0%,750000,2999.999999956707,-3488135.4934022557,570098.5639499703,311.6268359139983,112,3:38:02
15.1%,752500,3009.9999999564707,-3486765.838247722,571210.9583593383,312.23489208533465,112,3:37:55
15.1%,755000,3019.999999956234,-3488810.712902665,568053.1326895023,310.5087638610486,112,3:37:48
15.2%,757500,3029.9999999559977,-3488978.6714188103,566776.9670505975,309.8111871869404,112,3:37:40
15.2%,760000,3039.9999999557613,-3487357.2127081864,569486.7198103425,311.29239014380784,112,3:37:32
15.2%,762500,3049.999999955525,-3489191.680102838,567280.4103230995,310.08637895901745,112,3:37:24
15.3%,765000,3059.9999999552883,-3487541.7161305808,568526.7427655192,310.7676482343463,112,3:37:16
15.3%,767500,3069.999999955052,-3487230.086244935,567948.0752777368,310.4513374599172,112,3:37:08
15.4%,770000,3079.9999999548154,-3488823.7494094614,568843.0694282812,310.94055846998833,112,3:37:01
15.4%,772500,3089.999999954579,-3488009.704613488,570670.0673926276,311.93923068362426,112,3:36:53
15.5%,775000,3099.9999999543425,-3486566.817010235,568884.2885028052,310.9630896086115,112,3:36:45
15.6%,777500,3109.999999954106,-3489939.068346722,568644.2338789129,310.8318711358411,112,3:36:37
15.6%,780000,3119.9999999538695,-3490881.3782123346,567802.5636509019,310.371798007046,112,3:36:30
15.7%,782500,3129.999999953633,-3490130.912815068,567555.3664810234,310.23667528131523,112,3:36:22
15.7%,785000,3139.9999999533966,-3488707.587856848,567702.2083227863,310.3169418552411,112,3:36:14
15.8%,787500,3149.99999995316,-3491772.9169372674,568960.0856582379,311.0045217910662,112,3:36:06
15.8%,790000,3159.9999999529236,-3489139.6405862626,567920.002557252,310.435992371167,112,3:35:58
15.8%,792500,3169.999999952687,-3486741.529513931,569466.723684865,311.28145987717124,112,3:35:51
15.9%,795000,3179.9999999524507,-3490315.3345049396,569802.1106391128,311.4647888345973,112,3:35:44
15.9%,797500,3189.9999999522142,-3489249.0673513766,568384.9816896252,310.6901589047284,112,3:35:37
16.0%,800000,3199.9999999519778,-3488151.033907367,569557.0990134153,311.33086076933574,112,3:35:30
16.1%,802500,3209.9999999517413,-3486278.742674183,569921.4853909808,311.53004136909755,112,3:35:22
16.1%,805000,3219.999999951505,-3486677.179486405,571259.1996850836,312.26126172148696,112,3:35:14
16.1%,807500,3229.9999999512684,-3489242.3912141975,568872.407044596,310.95659497511843,112,3:35:06
16.2%,810000,3239.999999951032,-3488736.855109215,567326.2600820275,310.11144131876654,112,3:34:58
16.2%,812500,3249.9999999507954,-3486926.9153688867,569633.8955351331,311.37283922461603,112,3:34:51
16.3%,815000,3259.999999950559,-3486229.6041339356,569167.2156949751,311.1177430514812,112,3:34:43
16.4%,817500,3269.9999999503225,-3484849.7199250646,569515.5376286353,311.3081425173453,112,3:34:35
16.4%,820000,3279.999999950086,-3491783.213614626,570458.157901499,311.823396881548,112,3:34:27
16.4%,822500,3289.9999999498496,-3486125.684650935,567624.0104541056,310.2741973967683,112,3:34:19
16.5%,825000,3299.999999949613,-3489684.1696111187,569110.6302558709,311.08681236254085,112,3:34:12
16.6%,827500,3309.9999999493766,-3491055.8079097196,567559.247653973,310.2387968050699,112,3:34:04
16.6%,830000,3319.99999994914,-3489325.7048243247,566955.1973864869,309.908611315239,112,3:33:56
16.6%,832500,3329.9999999489037,-3490823.1905925926,569661.6615953454,311.38801668696533,112,3:33:49
16.7%,835000,3339.999999948667,-3491050.98394737,569465.6614388948,311.28087923310096,112,3:33:41
16.8%,837500,3349.9999999484307,-3490669.198573159,568014.4733327939,310.48763191339725,112,3:33:33
16.8%,840000,3359.9999999481943,-3487097.292305611,569273.7210340984,311.1759609175445,112,3:33:26
16.9%,842500,3369.999999947958,-3486076.4065084253,571403.2330374437,312.33999312110853,112,3:33:18
